YEAR,PROJECT_CODE,TRIP_NO,TARGET_SPECIES_CODE,ADFG_NO,VESSEL_NAME,TIME_SET,TIME_HAULED,NUMBER_OF_STATIONS,HOOKS_PER_SET,HOOK_SIZE,HOOK_SPACING_INCHES,SAMPLE_FREQ,LAST_SKATE_SAMPLED,EFFORT_NO,STATION_NO,STAT,START_LAT,START_LON,END_LAT,END_LON,DEPTH_METERS,NUMBER_HOOKS,BARE,BAIT,INVALID,SABLEFISH,SUBSET_CONDITION_CODE
2018,603,1,710,33468,Masonic,2018-08-06T18:11:00Z,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,345631,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,46,7,22,0,11,01
2018,603,1,710,33468,Masonic,2018-08-07T15:46:54Z,2018-08-07T18:46:07Z,14,1125,13,78,20,20,7,1,345631,56.522679999999994,-134.57613,56.551629999999996,-134.57657,526.6944,45,21,9,6,9,01
2018,603,1,710,33468,Masonic,2018-08-07T15:46:54Z,2018-08-07T18:46:07Z,14,1125,13,78,20,20,7,1,345631,56.522679999999994,-134.57613,56.551629999999996,-134.57657,526.6944,45,5,20,0,16,01
2018,603,1,710,33468,Masonic,2018-08-07T15:46:54Z,2018-08-07T18:46:07Z,14,1125,13,78,20,20,7,1,345631,56.522679999999994,-134.57613,56.551629999999996,-134.57657,526.6944,46,13,20,1,9,01
2018,603,1,710,33468,Masonic,2018-08-08T22:23:25Z,2018-08-09T02:04:04Z,14,1125,13,78,20,20,12,57,345603,56.252525,-134.412,56.279438,-134.41217,691.2864000000001,45,10,19,0,14,01
2018,603,1,710,33468,Masonic,2018-08-08T22:23:25Z,2018-08-09T02:04:04Z,14,1125,13,78,20,20,12,57,345603,56.252525,-134.412,56.279438,-134.41217,691.2864000000001,45,7,21,4,9,01
2018,603,1,710,33468,Masonic,2018-08-08T22:23:25Z,2018-08-09T02:04:04Z,14,1125,13,78,20,20,12,57,345603,56.252525,-134.412,56.279438,-134.41217,691.2864000000001,45,23,14,0,7,01
2018,603,1,710,33468,Masonic,2018-08-05T18:09:18Z,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,345631,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,45,8,6,0,31,01
2018,603,1,710,33468,Masonic,2018-08-05T18:09:18Z,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,345631,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,45,12,6,0,27,01
2018,603,1,710,33468,Masonic,2018-08-05T18:09:18Z,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,345631,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,45,13,5,2,23,01
2018,603,1,710,33468,Masonic,2018-08-05T18:09:18Z,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,345631,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,45,9,15,1,19,01
2018,603,1,710,33468,Masonic,2018-08-05T18:09:18Z,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,345631,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,45,12,8,1,21,01
2018,603,1,710,33468,Masonic,2018-08-07T17:31:35Z,2018-08-07T22:28:26Z,14,1125,13,78,20,20,8,53,345603,56.420562999999994,-134.49466999999999,56.449234,-134.49855,704.0880000000001,45,12,13,0,17,01
2018,603,1,710,33468,Masonic,2018-08-07T17:31:35Z,2018-08-07T22:28:26Z,14,1125,13,78,20,20,8,53,345603,56.420562999999994,-134.49466999999999,56.449234,-134.49855,704.0880000000001,45,22,0,0,20,01
2018,603,1,710,33468,Masonic,2018-08-07T21:44:00Z,2018-08-08T01:49:59Z,14,1125,13,78,20,20,9,56,345603,56.43552,-134.60487,56.406349999999996,-134.60003,555.9552,41,9,17,5,4,01
2018,603,1,710,33468,Masonic,2018-08-08T15:38:10Z,2018-08-08T18:48:48Z,14,1125,13,78,20,20,10,54,345603,56.3076,-134.58243,56.3342,-134.56802,619.9632,45,0,45,0,NA,01
2018,603,1,710,33468,Masonic,2018-08-08T17:21:58Z,2018-08-08T23:05:46Z,14,1125,13,78,20,20,11,52,345603,56.234249999999996,-134.45512,56.261379999999996,-134.45513,720.5472000000001,45,13,18,0,9,01
2018,603,1,710,33468,Masonic,2018-08-08T17:21:58Z,2018-08-08T23:05:46Z,14,1125,13,78,20,20,11,52,345603,56.234249999999996,-134.45512,56.261379999999996,-134.45513,720.5472000000001,45,16,13,1,13,01
2018,603,1,710,33468,Masonic,2018-08-08T22:23:25Z,2018-08-09T02:04:04Z,14,1125,13,78,20,20,12,57,345603,56.252525,-134.412,56.279438,-134.41217,691.2864000000001,45,3,30,0,12,01
2018,603,1,710,33468,Masonic,2018-08-08T22:23:25Z,2018-08-09T02:04:04Z,14,1125,13,78,20,20,12,57,345603,56.252525,-134.412,56.279438,-134.41217,691.2864000000001,46,15,15,0,14,01
2018,603,1,710,33468,Masonic,2018-08-09T18:05:13Z,2018-08-09T21:27:35Z,14,1125,13,78,20,20,13,55,345603,56.111785999999995,-134.50931,56.084709999999994,-134.50830000000002,524.8656,45,19,5,0,19,01
2018,603,1,710,33468,Masonic,2018-08-09T18:05:13Z,2018-08-09T21:27:35Z,14,1125,13,78,20,20,13,55,345603,56.111785999999995,-134.50931,56.084709999999994,-134.50830000000002,524.8656,45,15,6,0,20,01
2018,603,1,710,33468,Masonic,2018-08-09T18:05:13Z,2018-08-09T21:27:35Z,14,1125,13,78,20,20,13,55,345603,56.111785999999995,-134.50931,56.084709999999994,-134.50830000000002,524.8656,45,29,3,0,11,01
2018,603,1,710,33468,Masonic,2018-08-09T18:05:13Z,2018-08-09T21:27:35Z,14,1125,13,78,20,20,13,55,345603,56.111785999999995,-134.50931,56.084709999999994,-134.50830000000002,524.8656,45,21,6,1,17,01
2018,603,1,710,33468,Masonic,2018-08-09T18:05:13Z,2018-08-09T21:27:35Z,14,1125,13,78,20,20,13,55,345603,56.111785999999995,-134.50931,56.084709999999994,-134.50830000000002,524.8656,45,33,5,7,NA,01
2018,603,2,710,57935,kaia,2018-08-08T23:01:00Z,2018-08-09T03:57:14Z,14,1125,13,78,20,20,11,24,345701,57.231700000000004,-134.6807,57.258500000000005,-134.6745,424.2816,42,9,11,0,8,01
2018,603,2,710,57935,kaia,2018-08-08T23:01:00Z,2018-08-09T03:57:14Z,14,1125,13,78,20,20,11,24,345701,57.231700000000004,-134.6807,57.258500000000005,-134.6745,424.2816,49,8,17,5,7,01
2018,603,2,710,57935,kaia,2018-08-08T23:01:00Z,2018-08-09T03:57:14Z,14,1125,13,78,20,20,11,24,345701,57.231700000000004,-134.6807,57.258500000000005,-134.6745,424.2816,46,7,22,0,9,01
2018,603,2,710,57935,kaia,2018-08-08T23:01:00Z,2018-08-09T03:57:14Z,14,1125,13,78,20,20,11,24,345701,57.231700000000004,-134.6807,57.258500000000005,-134.6745,424.2816,46,7,24,2,4,01
2018,603,2,710,57935,kaia,2018-08-09T15:46:26Z,2018-08-09T23:00:00Z,14,1125,13,78,20,20,13,28,345701,57.3093,-134.7125,57.336000000000006,-134.7125,523.0368,44,1,42,0,1,01
2018,603,2,710,57935,kaia,2018-08-09T15:46:26Z,2018-08-09T23:00:00Z,14,1125,13,78,20,20,13,28,345701,57.3093,-134.7125,57.336000000000006,-134.7125,523.0368,44,21,0,6,12,01
2018,603,2,710,57935,kaia,2018-08-05T13:45:22Z,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,345631,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,46,13,9,0,21,01
2018,603,2,710,57935,kaia,2018-08-05T13:45:22Z,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,345631,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,45,9,10,0,25,01
2018,603,2,710,57935,kaia,2018-08-05T13:45:22Z,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,345631,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,45,15,6,0,22,01
2018,603,2,710,57935,kaia,2018-08-05T15:50:41Z,2018-08-05T21:37:00Z,14,1125,13,78,20,20,2,10,345631,56.7832,-134.5307,56.810700000000004,-134.5303,702.2592000000001,43,26,2,0,13,01
2018,603,2,710,57935,kaia,2018-08-05T15:50:41Z,2018-08-05T21:37:00Z,14,1125,13,78,20,20,2,10,345631,56.7832,-134.5307,56.810700000000004,-134.5303,702.2592000000001,45,13,1,0,28,01
2018,603,2,710,57935,kaia,2018-08-05T15:50:41Z,2018-08-05T21:37:00Z,14,1125,13,78,20,20,2,10,345631,56.7832,-134.5307,56.810700000000004,-134.5303,702.2592000000001,44,26,0,0,13,01
2018,603,2,710,57935,kaia,2018-08-05T15:50:41Z,2018-08-05T21:37:00Z,14,1125,13,78,20,20,2,10,345631,56.7832,-134.5307,56.810700000000004,-134.5303,702.2592000000001,42,20,1,0,17,01
2018,603,2,710,57935,kaia,2018-08-05T15:50:41Z,2018-08-05T21:37:00Z,14,1125,13,78,20,20,2,10,345631,56.7832,-134.5307,56.810700000000004,-134.5303,702.2592000000001,46,17,1,1,22,01
2018,603,2,710,57935,kaia,2018-08-05T13:45:22Z,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,345631,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,38,13,6,0,18,01
2018,603,2,710,57935,kaia,2018-08-05T13:45:22Z,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,345631,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,45,12,4,0,28,01
2018,603,2,710,57935,kaia,2018-08-05T13:45:22Z,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,345631,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,45,18,0,3,18,01
2018,603,2,710,57935,kaia,2018-08-05T21:09:25Z,2018-08-06T02:02:00Z,14,1125,13,78,20,20,3,13,345631,56.843,-134.5127,56.817,-134.5135,391.3632,45,3,26,2,8,01
2018,603,2,710,57935,kaia,2018-08-05T21:09:25Z,2018-08-06T02:02:00Z,14,1125,13,78,20,20,3,13,345631,56.843,-134.5127,56.817,-134.5135,391.3632,45,12,14,1,11,01
2018,603,2,710,57935,kaia,2018-08-06T13:32:45Z,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,345631,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,45,16,1,0,24,01
2018,603,3,710,14796,Magia,2018-08-05T14:48:20Z,2018-08-05T17:49:07Z,14,1125,13,78,20,21,1,51,345731,57.91847,-134.79652,57.94292,-134.80298,510.2352,44,7,20,0,8,01
2018,603,3,710,14796,Magia,2018-08-05T14:48:20Z,2018-08-05T17:49:07Z,14,1125,13,78,20,21,1,51,345731,57.91847,-134.79652,57.94292,-134.80298,510.2352,45,14,11,0,13,01
2018,603,3,710,14796,Magia,2018-08-05T21:33:00Z,2018-08-06T01:42:34Z,14,1125,13,78,20,21,3,46,345731,57.80133,-134.81117,57.82967,-134.81432999999998,480.9744,45,10,12,0,8,01
2018,603,3,710,14796,Magia,2018-08-05T21:33:00Z,2018-08-06T01:42:34Z,14,1125,13,78,20,21,3,46,345731,57.80133,-134.81117,57.82967,-134.81432999999998,480.9744,43,7,18,0,12,01
2018,603,3,710,14796,Magia,2018-08-05T21:33:00Z,2018-08-06T01:42:34Z,14,1125,13,78,20,21,3,46,345731,57.80133,-134.81117,57.82967,-134.81432999999998,480.9744,45,11,12,0,14,01
2018,603,3,710,14796,Magia,2018-08-05T21:33:00Z,2018-08-06T01:42:34Z,14,1125,13,78,20,21,3,46,345731,57.80133,-134.81117,57.82967,-134.81432999999998,480.9744,45,7,16,4,12,01
2018,603,3,710,14796,Magia,2018-08-05T21:33:00Z,2018-08-06T01:42:34Z,14,1125,13,78,20,21,3,46,345731,57.80133,-134.81117,57.82967,-134.81432999999998,480.9744,44,8,11,0,13,01
2018,603,3,710,14796,Magia,2018-08-06T15:24:02Z,2018-08-06T18:51:04Z,14,1125,13,78,20,21,4,45,345731,57.791194999999995,-134.83434,57.76491,-134.83733,534.0096,45,7,25,0,10,01
2018,603,3,710,14796,Magia,2018-08-06T15:24:02Z,2018-08-06T18:51:04Z,14,1125,13,78,20,21,4,45,345731,57.791194999999995,-134.83434,57.76491,-134.83733,534.0096,45,10,18,0,15,01
2018,603,3,710,14796,Magia,2018-08-06T15:24:02Z,2018-08-06T18:51:04Z,14,1125,13,78,20,21,4,45,345731,57.791194999999995,-134.83434,57.76491,-134.83733,534.0096,45,6,23,0,14,01
2018,603,3,710,14796,Magia,2018-08-06T15:24:02Z,2018-08-06T18:51:04Z,14,1125,13,78,20,21,4,45,345731,57.791194999999995,-134.83434,57.76491,-134.83733,534.0096,45,10,16,2,13,01
2018,603,2,710,57935,kaia,2018-08-06T13:32:45Z,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,345631,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,43,14,10,0,17,01
2018,603,2,710,57935,kaia,2018-08-06T13:32:45Z,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,345631,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,46,15,4,0,24,01
2018,603,2,710,57935,kaia,2018-08-06T16:35:00Z,2018-08-06T23:05:26Z,14,1125,13,78,20,20,5,16,345631,56.8752,-134.5645,56.901700000000005,-134.5627,665.6832,47,24,6,1,15,01
2018,603,2,710,57935,kaia,2018-08-06T16:35:00Z,2018-08-06T23:05:26Z,14,1125,13,78,20,20,5,16,345631,56.8752,-134.5645,56.901700000000005,-134.5627,665.6832,46,18,4,1,21,01
2018,603,2,710,57935,kaia,2018-08-06T16:35:00Z,2018-08-06T23:05:26Z,14,1125,13,78,20,20,5,16,345631,56.8752,-134.5645,56.901700000000005,-134.5627,665.6832,45,10,6,0,24,01
2018,603,2,710,57935,kaia,2018-08-06T16:35:00Z,2018-08-06T23:05:26Z,14,1125,13,78,20,20,5,16,345631,56.8752,-134.5645,56.901700000000005,-134.5627,665.6832,45,11,14,0,18,01
2018,603,2,710,57935,kaia,2018-08-06T16:35:00Z,2018-08-06T23:05:26Z,14,1125,13,78,20,20,5,16,345631,56.8752,-134.5645,56.901700000000005,-134.5627,665.6832,43,12,1,0,28,01
2018,603,2,710,57935,kaia,2018-08-06T21:32:11Z,2018-08-07T02:52:04Z,14,1125,13,78,20,20,6,18,345701,57.041700000000006,-134.7098,57.0157,-134.71,640.08,46,16,3,2,21,01
2018,603,2,710,57935,kaia,2018-08-07T18:35:05Z,2018-08-08T00:05:28Z,14,1125,13,78,20,20,8,21,345701,57.0977,-134.70180000000002,57.1255,-134.701,636.4224,43,15,6,8,14,01
2018,603,3,710,14796,Magia,2018-08-05T16:50:14Z,2018-08-05T22:02:42Z,14,1125,13,78,20,21,2,47,345731,57.84583,-134.76567,57.87267,-134.77100000000002,479.1456,45,5,17,9,8,01
2018,603,3,710,14796,Magia,2018-08-05T16:50:14Z,2018-08-05T22:02:42Z,14,1125,13,78,20,21,2,47,345731,57.84583,-134.76567,57.87267,-134.77100000000002,479.1456,45,8,20,1,11,01
2018,603,3,710,14796,Magia,2018-08-05T16:50:14Z,2018-08-05T22:02:42Z,14,1125,13,78,20,21,2,47,345731,57.84583,-134.76567,57.87267,-134.77100000000002,479.1456,45,10,11,2,13,01
2018,603,3,710,14796,Magia,2018-08-07T17:48:46Z,2018-08-07T21:05:30Z,14,1125,13,78,20,21,8,41,345731,57.69367,-134.87417,57.68933,-134.82683,519.3792,45,8,15,2,16,01
2018,603,3,710,14796,Magia,2018-08-07T17:48:46Z,2018-08-07T21:05:30Z,14,1125,13,78,20,21,8,41,345731,57.69367,-134.87417,57.68933,-134.82683,519.3792,45,3,11,0,30,01
2018,603,3,710,14796,Magia,2018-08-08T15:14:22Z,2018-08-08T18:09:15Z,14,1125,13,78,20,21,9,37,345731,57.538019999999996,-134.75392,57.5671,-134.75233,599.8464,44,17,6,4,16,01
2018,603,3,710,14796,Magia,2018-08-08T15:14:22Z,2018-08-08T18:09:15Z,14,1125,13,78,20,21,9,37,345731,57.538019999999996,-134.75392,57.5671,-134.75233,599.8464,47,24,11,0,10,01
2018,603,3,710,14796,Magia,2018-08-08T15:14:22Z,2018-08-08T18:09:15Z,14,1125,13,78,20,21,9,37,345731,57.538019999999996,-134.75392,57.5671,-134.75233,599.8464,45,12,13,0,18,01
2018,603,3,710,14796,Magia,2018-08-08T15:14:22Z,2018-08-08T18:09:15Z,14,1125,13,78,20,21,9,37,345731,57.538019999999996,-134.75392,57.5671,-134.75233,599.8464,45,17,12,0,16,01
2018,603,3,710,14796,Magia,2018-08-08T21:47:14Z,2018-08-09T01:44:00Z,14,1125,13,78,20,21,11,35,345731,57.517329999999994,-134.70117,57.54517,-134.70117,570.5856,44,13,8,2,18,01
2018,603,3,710,14796,Magia,2018-08-08T21:47:14Z,2018-08-09T01:44:00Z,14,1125,13,78,20,21,11,35,345731,57.517329999999994,-134.70117,57.54517,-134.70117,570.5856,45,16,11,3,12,01
2018,603,3,710,14796,Magia,2018-08-09T18:02:00Z,2018-08-09T23:02:00Z,14,1125,13,78,20,21,13,30,345701,57.328829999999996,-134.65630000000002,57.35602,-134.65435,544.9824,45,6,21,0,12,01
2018,603,3,710,14796,Magia,2018-08-09T18:02:00Z,2018-08-09T23:02:00Z,14,1125,13,78,20,21,13,30,345701,57.328829999999996,-134.65630000000002,57.35602,-134.65435,544.9824,45,17,10,0,18,01
2018,603,3,710,14796,Magia,2018-08-09T18:02:00Z,2018-08-09T23:02:00Z,14,1125,13,78,20,21,13,30,345701,57.328829999999996,-134.65630000000002,57.35602,-134.65435,544.9824,45,22,11,1,11,01
2018,603,3,710,14796,Magia,2018-08-09T18:02:00Z,2018-08-09T23:02:00Z,14,1125,13,78,20,21,13,30,345701,57.328829999999996,-134.65630000000002,57.35602,-134.65435,544.9824,44,21,7,0,11,01
2018,603,2,710,57935,kaia,2018-08-07T18:35:05Z,2018-08-08T00:05:28Z,14,1125,13,78,20,20,8,21,345701,57.0977,-134.70180000000002,57.1255,-134.701,636.4224,44,6,13,0,23,01
2018,603,2,710,57935,kaia,2018-08-07T18:35:05Z,2018-08-08T00:05:28Z,14,1125,13,78,20,20,8,21,345701,57.0977,-134.70180000000002,57.1255,-134.701,636.4224,46,14,9,0,19,01
2018,603,2,710,57935,kaia,2018-08-07T18:35:05Z,2018-08-08T00:05:28Z,14,1125,13,78,20,20,8,21,345701,57.0977,-134.70180000000002,57.1255,-134.701,636.4224,47,14,8,0,23,01
2018,603,2,710,57935,kaia,2018-08-07T18:35:05Z,2018-08-08T00:05:28Z,14,1125,13,78,20,20,8,21,345701,57.0977,-134.70180000000002,57.1255,-134.701,636.4224,45,19,6,0,18,01
2018,603,2,710,57935,kaia,2018-08-07T18:35:05Z,2018-08-08T00:05:28Z,14,1125,13,78,20,20,8,21,345701,57.0977,-134.70180000000002,57.1255,-134.701,636.4224,42,18,0,0,22,01
2018,603,2,710,57935,kaia,2018-08-09T14:08:58Z,2018-08-09T18:35:00Z,14,1125,13,78,20,20,12,25,345701,57.3023,-134.6662,57.276300000000006,-134.6652,506.5776,45,13,18,0,10,01
2018,603,2,710,57935,kaia,2018-08-09T14:08:58Z,2018-08-09T18:35:00Z,14,1125,13,78,20,20,12,25,345701,57.3023,-134.6662,57.276300000000006,-134.6652,506.5776,42,12,16,1,12,01
2018,603,2,710,57935,kaia,2018-08-09T21:51:36Z,2018-08-10T03:25:23Z,14,1125,13,78,20,20,14,27,345701,57.312000000000005,-134.746,57.340300000000006,-134.74620000000002,711.4032000000001,46,12,14,2,15,01
2018,603,2,710,57935,kaia,2018-08-09T21:51:36Z,2018-08-10T03:25:23Z,14,1125,13,78,20,20,14,27,345701,57.312000000000005,-134.746,57.340300000000006,-134.74620000000002,711.4032000000001,50,6,29,0,12,01
2018,603,2,710,57935,kaia,2018-08-09T21:51:36Z,2018-08-10T03:25:23Z,14,1125,13,78,20,20,14,27,345701,57.312000000000005,-134.746,57.340300000000006,-134.74620000000002,711.4032000000001,46,9,24,1,8,01
2018,603,2,710,57935,kaia,2018-08-09T21:51:36Z,2018-08-10T03:25:23Z,14,1125,13,78,20,20,14,27,345701,57.312000000000005,-134.746,57.340300000000006,-134.74620000000002,711.4032000000001,46,8,19,0,17,01
2018,603,2,710,57935,kaia,2018-08-09T21:51:36Z,2018-08-10T03:25:23Z,14,1125,13,78,20,20,14,27,345701,57.312000000000005,-134.746,57.340300000000006,-134.74620000000002,711.4032000000001,48,12,8,2,19,01
2018,603,2,710,57935,kaia,2018-08-09T21:51:36Z,2018-08-10T03:25:23Z,14,1125,13,78,20,20,14,27,345701,57.312000000000005,-134.746,57.340300000000006,-134.74620000000002,711.4032000000001,47,8,18,0,19,01
2018,603,2,710,57935,kaia,2018-08-07T13:52:49Z,2018-08-07T19:29:18Z,14,1125,13,78,20,20,7,19,345701,57.022000000000006,-134.7315,57.0497,-134.7322,632.7648,45,22,0,0,19,01
2018,603,2,710,57935,kaia,2018-08-07T13:52:49Z,2018-08-07T19:29:18Z,14,1125,13,78,20,20,7,19,345701,57.022000000000006,-134.7315,57.0497,-134.7322,632.7648,44,26,0,0,15,01
2018,603,2,710,57935,kaia,2018-08-08T13:44:00Z,2018-08-08T19:25:27Z,14,1125,13,78,20,20,9,23,345701,57.218500000000006,-134.6802,57.1925,-134.6892,704.0880000000001,42,15,12,6,9,01
2018,603,2,710,57935,kaia,2018-08-08T13:44:00Z,2018-08-08T19:25:27Z,14,1125,13,78,20,20,9,23,345701,57.218500000000006,-134.6802,57.1925,-134.6892,704.0880000000001,45,10,22,1,10,01
2018,603,2,710,57935,kaia,2018-08-08T13:44:00Z,2018-08-08T19:25:27Z,14,1125,13,78,20,20,9,23,345701,57.218500000000006,-134.6802,57.1925,-134.6892,704.0880000000001,45,13,9,7,15,01
2018,603,2,710,57935,kaia,2018-08-08T13:44:00Z,2018-08-08T19:25:27Z,14,1125,13,78,20,20,9,23,345701,57.218500000000006,-134.6802,57.1925,-134.6892,704.0880000000001,45,7,19,0,16,01
2018,603,2,710,57935,kaia,2018-08-08T14:43:52Z,2018-08-09T00:15:51Z,14,1125,13,78,20,20,10,22,345701,57.1655,-134.7872,57.188300000000005,-134.80530000000002,574.2432,45,24,5,0,13,01
2018,603,3,710,14796,Magia,2018-08-06T18:18:11Z,2018-08-06T23:05:42Z,14,1125,13,78,20,21,5,43,345731,57.740500000000004,-134.7635,57.75317,-134.76683,515.7216000000001,46,13,13,2,14,01
2018,603,3,710,14796,Magia,2018-08-06T18:18:11Z,2018-08-06T23:05:42Z,14,1125,13,78,20,21,5,43,345731,57.740500000000004,-134.7635,57.75317,-134.76683,515.7216000000001,45,8,13,0,18,01
2018,603,3,710,14796,Magia,2018-08-08T16:20:18Z,2018-08-08T22:25:23Z,14,1125,13,78,20,21,10,39,345731,57.577619999999996,-134.70253,57.602669999999996,-134.73333,426.1104,45,13,8,0,16,01
2018,603,3,710,14796,Magia,2018-08-08T16:20:18Z,2018-08-08T22:25:23Z,14,1125,13,78,20,21,10,39,345731,57.577619999999996,-134.70253,57.602669999999996,-134.73333,426.1104,45,11,8,0,21,01
2018,603,3,710,14796,Magia,2018-08-09T15:37:24Z,2018-08-09T18:45:11Z,14,1125,13,78,20,21,12,33,345701,57.42435,-134.6938,57.453143999999995,-134.6925,544.9824,45,10,13,1,16,01
2018,603,3,710,14796,Magia,2018-08-09T15:37:24Z,2018-08-09T18:45:11Z,14,1125,13,78,20,21,12,33,345701,57.42435,-134.6938,57.453143999999995,-134.6925,544.9824,44,12,13,4,11,01
2018,603,3,710,14796,Magia,2018-08-09T15:37:24Z,2018-08-09T18:45:11Z,14,1125,13,78,20,21,12,33,345701,57.42435,-134.6938,57.453143999999995,-134.6925,544.9824,45,10,18,2,14,01
2018,603,3,710,14796,Magia,2018-08-09T15:37:24Z,2018-08-09T18:45:11Z,14,1125,13,78,20,21,12,33,345701,57.42435,-134.6938,57.453143999999995,-134.6925,544.9824,45,12,17,2,10,01
2018,603,3,710,14796,Magia,2018-08-09T15:37:24Z,2018-08-09T18:45:11Z,14,1125,13,78,20,21,12,33,345701,57.42435,-134.6938,57.453143999999995,-134.6925,544.9824,44,7,24,1,9,01
2018,603,3,710,14796,Magia,2018-08-09T15:37:24Z,2018-08-09T18:45:11Z,14,1125,13,78,20,21,12,33,345701,57.42435,-134.6938,57.453143999999995,-134.6925,544.9824,46,11,16,2,15,01
2018,603,3,710,14796,Magia,2018-08-09T22:13:20Z,2018-08-10T01:56:04Z,14,1125,13,78,20,21,14,32,345701,57.377,-134.76733000000002,57.40633,-134.76767,654.7104,45,14,3,4,22,01
2018,603,3,710,14796,Magia,2018-08-09T22:13:20Z,2018-08-10T01:56:04Z,14,1125,13,78,20,21,14,32,345701,57.377,-134.76733000000002,57.40633,-134.76767,654.7104,45,9,13,0,21,01
2018,603,3,710,14796,Magia,2018-08-09T22:13:20Z,2018-08-10T01:56:04Z,14,1125,13,78,20,21,14,32,345701,57.377,-134.76733000000002,57.40633,-134.76767,654.7104,45,15,8,0,21,01
2018,603,3,710,14796,Magia,2018-08-09T22:13:20Z,2018-08-10T01:56:04Z,14,1125,13,78,20,21,14,32,345701,57.377,-134.76733000000002,57.40633,-134.76767,654.7104,45,14,12,0,17,01
2018,603,3,710,14796,Magia,2018-08-09T22:13:20Z,2018-08-10T01:56:04Z,14,1125,13,78,20,21,14,32,345701,57.377,-134.76733000000002,57.40633,-134.76767,654.7104,45,14,9,0,17,01
2018,603,3,710,14796,Magia,2018-08-09T22:13:20Z,2018-08-10T01:56:04Z,14,1125,13,78,20,21,14,32,345701,57.377,-134.76733000000002,57.40633,-134.76767,654.7104,45,9,16,3,12,01
2018,603,2,710,57935,kaia,2018-08-08T14:43:52Z,2018-08-09T00:15:51Z,14,1125,13,78,20,20,10,22,345701,57.1655,-134.7872,57.188300000000005,-134.80530000000002,574.2432,45,15,1,5,16,01
2018,603,1,710,33468,Masonic,2018-08-09T20:12:42Z,2018-08-10T00:28:27Z,14,1125,13,78,20,20,14,58,345603,56.1077,-134.58152,56.135279999999995,-134.57985,534.0096,45,12,13,3,14,01
2018,603,1,710,33468,Masonic,2018-08-09T20:12:42Z,2018-08-10T00:28:27Z,14,1125,13,78,20,20,14,58,345603,56.1077,-134.58152,56.135279999999995,-134.57985,534.0096,45,12,13,0,9,01
2018,603,1,710,33468,Masonic,2018-08-06T21:28:28Z,2018-08-07T01:25:33Z,14,1125,13,78,20,20,6,3,345631,56.58542,-134.52161999999998,56.556689999999996,-134.51828,654.7104,45,1,28,1,13,01
2018,603,1,710,33468,Masonic,2018-08-06T21:28:28Z,2018-08-07T01:25:33Z,14,1125,13,78,20,20,6,3,345631,56.58542,-134.52161999999998,56.556689999999996,-134.51828,654.7104,44,1,27,0,14,01
2018,603,1,710,33468,Masonic,2018-08-06T21:28:28Z,2018-08-07T01:25:33Z,14,1125,13,78,20,20,6,3,345631,56.58542,-134.52161999999998,56.556689999999996,-134.51828,654.7104,45,14,16,0,14,01
2018,603,1,710,33468,Masonic,2018-08-07T21:44:00Z,2018-08-08T01:49:59Z,14,1125,13,78,20,20,9,56,345603,56.43552,-134.60487,56.406349999999996,-134.60003,555.9552,45,8,24,0,9,01
2018,603,1,710,33468,Masonic,2018-08-07T21:44:00Z,2018-08-08T01:49:59Z,14,1125,13,78,20,20,9,56,345603,56.43552,-134.60487,56.406349999999996,-134.60003,555.9552,44,11,20,2,8,01
2018,603,1,710,33468,Masonic,2018-08-07T21:44:00Z,2018-08-08T01:49:59Z,14,1125,13,78,20,20,9,56,345603,56.43552,-134.60487,56.406349999999996,-134.60003,555.9552,45,12,15,0,13,01
